text,user/name
Here’s how we are supporting the goals set forth by the Paris Agreement.,ExxonMobil
"Learn the latest from our chairman and CEO, Darren Woods, who participated on the Sustainable World: Energy Shifts panel at the #QatarEconomicForum where he discussed ExxonMobil’s long-term strategy and the need to develop low-carbon technologies for a new energy economy. Bloomberg Television https://exxonmobil.co/3j6v8hv",ExxonMobil
"Diversity and inclusion aren’t just words – they’re core principles upon which we have operated for many years. ExxonMobil proudly promotes a work environment where all our employees are valued and encouraged to be themselves.

In honor of Pride Month, we asked our colleagues around the world to tell us about their experiences and the importance of inclusion. These are their words.",ExxonMobil
We’re making a renewable diesel from a little-known plant – camelina. Global Clean Energy is working with us to provide our customers an alternative fuel that could reduce greenhouse gas emissions compared to petroleum-based diesel.,ExxonMobil
Hiring and training local talent is one way we invest in the communities where we operate.,ExxonMobil
“It’s not enough to think outside the box. We must burst it wide open!”,Equinor
How can energy from floating wind farms be stored?,Equinor
"Assista a palestra da nossa diretora de recursos humanos nesta quarta-feira, dia 26, ao meio-dia, aqui no Facebook Live.",Equinor
"An inclusive workforce is a stronger, more creative one. This Asian American and Pacific Islander Heritage Month, we’re celebrating the diverse backgrounds and experiences of our Asian and Asian American colleagues. Hear from some of them on how different perspectives from across the company propel innovation in our work and research.",ExxonMobil
Working with a network of diverse suppliers brings new perspectives and ideas to our commitment of providing affordable and accessible energy. Here’s how we’re supporting businesses owned by traditionally underrepresented groups.,ExxonMobil
"The “Green Book” travel guide, first published in 1936, helped Black motorists safely navigate American roads during the Jim Crow era. Its author, Victor Hugo Green, dreamed of a day when his guide would no longer be needed. While the final edition of the “Green Book” was published in 1966, progress is still needed to eliminate discrimination today. We hope the Smithsonian Institution Traveling Exhibition Service’s “Green Book” exhibit, sponsored by ExxonMobil, will serve as an education tool to help people and society reflect on history and its lessons for today. Check out a few “Green Book” covers through the years:",ExxonMobil
A secretária executiva do ministério do petróleo e da energia norueguês @ingvil.sminestybringgjedde visitou o nosso estande esta tarde na #RioOilGas #Equinor,Equinor
Acompanhe Gabrielle Botelho amanhã falando ao vivo da #RioOilGas no Live aqui na nossa página no Facebook.,Equinor
"Together with E.ON we've now delivered the first electricity from our first offshore wind farm in Germany 🇩🇪 Arkona offshore wind farm will supply around 400,000 households with renewable energy ⚡️",Equinor
"We joined the fight against malaria in 2000. Over two decades, we’ve committed $170 million to programs that have trained 780,000 health care workers and reached more than 125 million people. We’re proud to have contributed to the world’s progress in the fight against malaria.",ExxonMobil
How can carbon capture and storage (#CCS) become a game changer for reducing Houston’s industrial emissions? We believe this city is a prime location for advancing the concept of a CCS hub. Learn about this bold proposal featured in our The Wall Street Journal op-ed. https://exxonmobil.co/3v8wDi7,ExxonMobil
Could we help reduce emissions in a major industrial region?  Carbon capture and storage will play an important role in meeting the goal of a lower-carbon future. We’re proposing a concept to help reduce CO₂ emissions from one of the world's busiest industrial corridors: the Houston Ship Channel.,ExxonMobil
"O diálogo é o melhor caminho para resolver os problemas do amanhã e a transparência, um dos nossos valores. Estaremos na #RioOIlandGas com um grande time esperando por vocês para continuarmos nossa conversa! #equinor",Equinor
"Say hello to our group of 2018 graduates! 👋 Like to join our team? Check out our 2019-openings if you are a recent graduate, or graduating next year 👨‍🎓👩‍🎓: https://bit.ly/2MUuQqt",Equinor
Venham nos visitar semana que vem na #RioOilandGas ! #Equinor,Equinor
"We’ve supported efforts to help end malaria, including funding for vaccine research and development for the past 20 years.  Hear how we’ve contributed to that effort from Dr. Ashley Birkett with the Malaria Vaccine Initiative at PATH.",ExxonMobil
"Since 2000, we’ve helped in efforts to help end malaria, supporting initiatives in research, prevention and treatment in the field. Dr. Regina Rabinovich shares her perspective on the role we play in that global effort.",ExxonMobil
We’re collaborating with Porsche to develop and test an eFuel at the Porsche Mobil 1 Supercup with the potential to significantly reduce greenhouse gas emissions with a liquid fuel.,ExxonMobil
10 world-leading tech and energy start-ups just arrived in our Oslo offices. For the next 13 weeks they'll develop solutions for the world’s energy needs. We’re excited to host them – welcome! 😀,Equinor
Giant platform – huge task! We’re now hooking up the Mariner platform on the UK continental shelf. Each day 7–800 individuals are at work offshore 👷‍♀️👷‍♂️,Equinor
"Meet Christina, our Innovation graduate in London. She would like to help improve the living conditions in her home country one day. Like to join her in solving tomorrow’s energy challenges? 😊",Equinor
"Embracing the open road is something we’re experts at. So, regardless of the destination, we’ve got you covered for your mos t memorable family stay - cation yet. #Everydaybrighter",bp
"It’s Qualifying! A RS20 full tank holds 110kg of fuel and the team gives Esteban Ocon 1/5 tank of fuel. An out/in-lap uses 2.5kg of fuel. In Q3, Esteban does an out-lap, 2 hot-laps and an in-lap using 13kg of fuel for his first run. How much fuel does the team need to give Esteban for his second run so he can do 3 more hot laps and still have 1kg of fuel left in the car for an FIA sample? #InThisTogether #RSspirit",bp
